record_id,building_id,building_name,building_type,timestamp,electricity_kwh,water_m3,hvac_kwh,cooling_load_kwh,chilled_water_supply_temp_c,chilled_water_return_temp_c,environment_temp_c,humidity_rh,occupancy_density_per_100m2,equipment_id,equipment_status
R00171,BLD-B,行政办公楼B,office,2026-01-06 06:00:00,242.76,7.73,79.59,235.29,7.2,12.1,1.3,36.5,20.2,CH-B-02,normal
R00172,BLD-B,行政办公楼B,office,2026-01-06 09:00:00,301.56,8.31,99.62,291.12,6.9,11.9,5.0,38.7,32.9,CH-B-02,normal
R00173,BLD-B,行政办公楼B,office,2026-01-06 12:00:00,268.53,8.0,87.88,254.03,6.8,11.1,7.0,43.7,33.5,CH-B-02,normal
R00174,BLD-B,行政办公楼B,office,2026-01-06 15:00:00,286.51,8.31,94.63,299.41,7.2,11.3,8.3,44.7,42.3,CH-B-02,normal
R00175,BLD-B,行政办公楼B,office,2026-01-06 18:00:00,224.88,7.62,73.45,227.35,6.3,12.4,4.4,45.5,47.8,CH-B-02,normal
R00176,BLD-B,行政办公楼B,office,2026-01-06 21:00:00,234.62,7.78,77.33,248.07,6.8,12.1,1.2,45.5,3.6,CH-B-02,normal
R00177,BLD-C,图书信息楼C,library,2026-01-06 00:00:00,346.81,8.99,111.7,318.21,6.7,11.5,0.5,43.1,5.8,CT-C-03,normal
R00178,BLD-C,图书信息楼C,library,2026-01-06 03:00:00,316.07,8.54,100.47,302.4,6.1,12.5,-1.3,40.2,6.4,CT-C-03,normal
R00179,BLD-C,图书信息楼C,library,2026-01-06 06:00:00,381.1,9.13,122.75,372.29,6.7,12.0,-0.3,45.8,43.6,CT-C-03,normal
R00180,BLD-C,图书信息楼C,library,2026-01-06 09:00:00,433.45,9.53,139.67,432.11,6.5,11.8,5.0,43.8,54.1,CT-C-03,normal
R00181,BLD-C,图书信息楼C,library,2026-01-06 12:00:00,376.35,9.04,119.65,354.67,7.1,11.9,6.4,39.9,63.1,CT-C-03,normal
R00182,BLD-C,图书信息楼C,library,2026-01-06 15:00:00,380.76,9.15,121.45,369.16,6.2,11.6,7.5,45.4,64.8,CT-C-03,normal
R00183,BLD-C,图书信息楼C,library,2026-01-06 18:00:00,333.16,8.87,106.56,335.81,7.0,11.0,4.7,42.0,74.8,CT-C-03,normal
R00184,BLD-C,图书信息楼C,library,2026-01-06 21:00:00,338.92,8.89,108.86,337.01,7.4,12.6,0.3,38.2,8.0,CT-C-03,normal
R00185,BLD-D,科研实验楼D,lab,2026-01-06 00:00:00,416.54,11.23,138.54,447.0,7.0,11.6,-0.1,35.9,9.7,FCU-D-04,normal
R00186,BLD-D,科研实验楼D,lab,2026-01-06 03:00:00,439.98,11.48,147.11,463.76,7.2,12.2,-0.5,38.0,9.8,FCU-D-04,normal
R00187,BLD-D,科研实验楼D,lab,2026-01-06 06:00:00,452.76,11.51,150.95,466.63,6.6,11.6,1.5,44.6,57.1,FCU-D-04,normal
R00188,BLD-D,科研实验楼D,lab,2026-01-06 09:00:00,630.34,11.57,190.36,472.36,6.3,11.2,3.9,39.7,73.4,FCU-D-04,abnormal
R00189,BLD-D,科研实验楼D,lab,2026-01-06 12:00:00,523.93,12.08,174.95,554.72,7.3,11.0,6.2,39.8,80.0,FCU-D-04,normal
R00190,BLD-D,科研实验楼D,lab,2026-01-06 15:00:00,505.24,12.02,168.51,486.69,7.2,12.4,7.9,41.4,83.1,FCU-D-04,normal
R00191,BLD-D,科研实验楼D,lab,2026-01-06 18:00:00,390.61,11.1,129.02,400.48,6.4,11.7,6.0,44.3,93.1,FCU-D-04,normal
R00192,BLD-D,科研实验楼D,lab,2026-01-06 21:00:00,421.74,11.34,140.63,414.84,7.2,11.8,0.7,40.8,10.5,FCU-D-04,normal
R00193,BLD-A,综合教学楼A,teaching,2026-01-07 00:00:00,248.94,9.43,82.45,248.49,6.4,11.6,1.1,48.0,4.0,AHU-A-01,normal
R00194,BLD-A,综合教学楼A,teaching,2026-01-07 03:00:00,277.16,9.8,92.64,266.62,6.4,12.1,-0.6,45.0,3.5,AHU-A-01,normal
R00195,BLD-A,综合教学楼A,teaching,2026-01-07 06:00:00,275.7,9.69,91.59,291.02,6.4,12.3,1.7,36.6,24.1,AHU-A-01,normal
R00196,BLD-A,综合教学楼A,teaching,2026-01-07 09:00:00,342.89,10.33,114.51,368.43,6.3,11.8,3.8,38.7,25.7,AHU-A-01,normal
R00197,BLD-A,综合教学楼A,teaching,2026-01-07 12:00:00,288.05,9.76,94.83,276.81,7.5,11.6,7.0,39.6,31.5,AHU-A-01,normal
R00198,BLD-A,综合教学楼A,teaching,2026-01-07 15:00:00,327.31,10.34,109.34,344.7,6.2,11.4,7.2,50.8,38.1,AHU-A-01,normal
R00199,BLD-A,综合教学楼A,teaching,2026-01-07 18:00:00,264.05,9.78,87.91,264.47,6.0,11.1,6.1,40.2,43.8,AHU-A-01,normal
R00200,BLD-A,综合教学楼A,teaching,2026-01-07 21:00:00,267.48,9.72,89.23,271.42,6.2,11.4,0.7,42.2,3.3,AHU-A-01,normal
R00201,BLD-B,行政办公楼B,office,2026-01-07 00:00:00,215.39,7.43,70.16,211.33,6.2,12.6,-0.1,39.8,4.5,CH-B-02,normal
R00202,BLD-B,行政办公楼B,office,2026-01-07 03:00:00,215.23,7.41,70.07,201.82,6.6,12.1,-0.4,40.9,3.1,CH-B-02,normal
R00203,BLD-B,行政办公楼B,office,2026-01-07 06:00:00,246.42,7.73,80.78,260.88,6.1,11.9,0.2,43.4,20.8,CH-B-02,normal
R00204,BLD-B,行政办公楼B,office,2026-01-07 09:00:00,307.03,8.35,101.53,306.36,7.0,12.8,4.4,44.8,28.8,CH-B-02,normal
R00205,BLD-B,行政办公楼B,office,2026-01-07 12:00:00,258.0,7.84,83.99,262.72,6.9,12.4,6.7,49.7,33.6,CH-B-02,normal
R00206,BLD-B,行政办公楼B,office,2026-01-07 15:00:00,261.73,8.01,85.68,270.91,6.3,12.4,8.9,40.9,40.7,CH-B-02,normal
R00207,BLD-B,行政办公楼B,office,2026-01-07 18:00:00,238.95,7.87,78.68,223.97,7.2,11.8,5.2,46.5,48.3,CH-B-02,normal
R00208,BLD-B,行政办公楼B,office,2026-01-07 21:00:00,212.63,7.43,69.26,222.46,6.8,12.8,0.8,37.4,2.6,CH-B-02,normal
R00209,BLD-C,图书信息楼C,library,2026-01-07 00:00:00,318.26,8.65,101.53,301.52,7.2,12.5,0.4,44.8,6.0,CT-C-03,normal
R00210,BLD-C,图书信息楼C,library,2026-01-07 03:00:00,318.54,8.58,101.38,317.55,7.3,11.6,-1.1,38.4,8.6,CT-C-03,normal
R00211,BLD-C,图书信息楼C,library,2026-01-07 06:00:00,350.64,8.92,112.31,341.2,7.2,12.3,2.0,42.4,47.7,CT-C-03,normal
R00212,BLD-C,图书信息楼C,library,2026-01-07 09:00:00,545.84,9.36,160.07,388.1,6.1,12.2,3.3,47.8,50.5,CT-C-03,abnormal
R00213,BLD-C,图书信息楼C,library,2026-01-07 12:00:00,404.6,9.36,129.81,385.22,6.1,12.6,6.9,44.8,60.3,CT-C-03,normal
R00214,BLD-C,图书信息楼C,library,2026-01-07 15:00:00,420.25,9.6,135.61,436.42,6.1,12.1,8.0,43.4,72.1,CT-C-03,normal
R00215,BLD-C,图书信息楼C,library,2026-01-07 18:00:00,350.7,9.1,112.85,325.01,6.9,12.4,5.0,47.0,79.6,CT-C-03,normal
R00216,BLD-C,图书信息楼C,library,2026-01-07 21:00:00,310.26,8.55,98.65,294.05,6.9,12.0,0.2,45.0,6.6,CT-C-03,normal
R00217,BLD-D,科研实验楼D,lab,2026-01-07 00:00:00,432.89,11.49,144.76,443.12,6.8,11.7,0.8,39.8,11.5,FCU-D-04,normal
R00218,BLD-D,科研实验楼D,lab,2026-01-07 03:00:00,397.87,10.99,131.61,398.73,6.6,12.0,-0.3,35.4,11.4,FCU-D-04,normal
R00219,BLD-D,科研实验楼D,lab,2026-01-07 06:00:00,429.64,11.17,142.15,417.9,7.4,11.8,0.3,40.5,64.7,FCU-D-04,normal
R00220,BLD-D,科研实验楼D,lab,2026-01-07 09:00:00,546.34,12.08,182.45,548.63,6.1,12.2,3.4,42.7,72.6,FCU-D-04,normal
R00221,BLD-D,科研实验楼D,lab,2026-01-07 12:00:00,471.77,11.68,156.24,476.18,7.3,12.5,8.2,44.6,68.6,FCU-D-04,normal
R00222,BLD-D,科研实验楼D,lab,2026-01-07 15:00:00,509.44,12.14,170.31,516.66,6.2,11.3,8.8,49.1,89.8,FCU-D-04,normal
R00223,BLD-D,科研实验楼D,lab,2026-01-07 18:00:00,437.03,11.55,145.81,433.79,7.2,11.9,4.5,37.5,95,FCU-D-04,normal
R00224,BLD-D,科研实验楼D,lab,2026-01-07 21:00:00,378.17,10.87,124.73,389.41,6.8,12.4,1.6,39.5,12.6,FCU-D-04,normal
R00225,BLD-A,综合教学楼A,teaching,2026-01-08 00:00:00,237.87,9.25,78.38,235.84,7.0,11.6,1.2,48.5,3.1,AHU-A-01,normal
R00226,BLD-A,综合教学楼A,teaching,2026-01-08 03:00:00,266.93,9.68,88.98,287.03,6.6,12.6,0.3,43.2,2.0,AHU-A-01,normal
R00227,BLD-A,综合教学楼A,teaching,2026-01-08 06:00:00,265.59,9.43,87.59,258.88,7.1,11.6,-0.2,36.0,18.0,AHU-A-01,normal
R00228,BLD-A,综合教学楼A,teaching,2026-01-08 09:00:00,334.06,10.32,111.54,344.3,6.8,11.1,5.5,49.7,24.0,AHU-A-01,normal
R00229,BLD-A,综合教学楼A,teaching,2026-01-08 12:00:00,311.08,10.09,103.31,332.18,6.2,12.2,6.9,45.9,28.5,AHU-A-01,normal
R00230,BLD-A,综合教学楼A,teaching,2026-01-08 15:00:00,304.84,10.13,101.35,320.93,6.0,11.0,8.9,52.0,37.3,AHU-A-01,normal
R00231,BLD-A,综合教学楼A,teaching,2026-01-08 18:00:00,260.8,9.71,86.67,259.57,7.0,11.8,5.8,47.2,44.4,AHU-A-01,normal
R00232,BLD-A,综合教学楼A,teaching,2026-01-08 21:00:00,244.05,9.38,80.72,254.92,7.0,11.5,1.7,48.6,2.7,AHU-A-01,normal
R00233,BLD-B,行政办公楼B,office,2026-01-08 00:00:00,217.26,7.44,70.79,205.69,6.9,11.5,-0.6,39.7,3.7,CH-B-02,normal
R00234,BLD-B,行政办公楼B,office,2026-01-08 03:00:00,238.17,7.77,78.47,225.6,6.6,12.0,-0.1,46.0,4.9,CH-B-02,normal
R00235,BLD-B,行政办公楼B,office,2026-01-08 06:00:00,247.19,7.75,81.11,232.02,6.4,11.6,0.5,38.1,22.2,CH-B-02,normal
R00236,BLD-B,行政办公楼B,office,2026-01-08 09:00:00,352.34,7.97,105.28,255.49,6.9,11.5,4.7,49.4,26.7,CH-B-02,abnormal
R00237,BLD-B,行政办公楼B,office,2026-01-08 12:00:00,271.86,8.09,89.24,263.24,6.0,12.7,8.0,46.8,35.0,CH-B-02,normal
R00238,BLD-B,行政办公楼B,office,2026-01-08 15:00:00,288.43,8.34,95.35,270.91,6.7,12.6,8.4,42.9,38.9,CH-B-02,normal
R00239,BLD-B,行政办公楼B,office,2026-01-08 18:00:00,229.4,7.76,75.27,225.89,7.3,12.3,5.8,45.6,48.6,CH-B-02,normal
R00240,BLD-B,行政办公楼B,office,2026-01-08 21:00:00,219.51,7.59,71.9,208.65,6.8,11.0,2.0,41.0,3.9,CH-B-02,normal
R00241,BLD-C,图书信息楼C,library,2026-01-08 00:00:00,342.55,8.94,110.17,342.16,6.2,12.8,0.4,38.2,9.0,CT-C-03,normal
R00242,BLD-C,图书信息楼C,library,2026-01-08 03:00:00,349.64,8.95,112.5,352.92,6.3,11.9,-0.8,38.2,8.8,CT-C-03,normal
R00243,BLD-C,图书信息楼C,library,2026-01-08 06:00:00,332.9,8.67,105.8,319.41,6.7,12.1,0.9,36.5,39.7,CT-C-03,normal
R00244,BLD-C,图书信息楼C,library,2026-01-08 09:00:00,402.83,9.2,128.67,416.37,7.1,11.5,4.5,45.7,45.3,CT-C-03,normal
R00245,BLD-C,图书信息楼C,library,2026-01-08 12:00:00,416.93,9.49,134.22,395.39,7.2,11.6,7.0,46.4,60.6,CT-C-03,normal
R00246,BLD-C,图书信息楼C,library,2026-01-08 15:00:00,414.11,9.58,133.6,417.44,7.0,11.0,8.8,48.3,69.6,CT-C-03,normal
R00247,BLD-C,图书信息楼C,library,2026-01-08 18:00:00,356.64,9.19,115.03,352.31,7.1,12.0,5.4,48.7,77.2,CT-C-03,normal
R00248,BLD-C,图书信息楼C,library,2026-01-08 21:00:00,335.19,8.86,107.58,310.06,7.0,11.0,0.6,43.1,8.4,CT-C-03,normal
R00249,BLD-D,科研实验楼D,lab,2026-01-08 00:00:00,380.07,10.89,125.41,361.64,7.0,11.7,1.5,35.3,9.5,FCU-D-04,normal
R00250,BLD-D,科研实验楼D,lab,2026-01-08 03:00:00,435.38,11.47,145.54,414.22,6.2,11.3,0.1,46.3,11.4,FCU-D-04,normal
R00251,BLD-D,科研实验楼D,lab,2026-01-08 06:00:00,454.15,11.46,151.24,437.49,7.4,11.6,0.5,41.7,53.7,FCU-D-04,normal
R00252,BLD-D,科研实验楼D,lab,2026-01-08 09:00:00,534.9,12.02,178.42,555.1,6.9,11.3,4.1,47.0,68.5,FCU-D-04,normal
R00253,BLD-D,科研实验楼D,lab,2026-01-08 12:00:00,498.87,11.86,165.86,488.46,6.4,11.3,6.8,41.9,83.3,FCU-D-04,normal
R00254,BLD-D,科研实验楼D,lab,2026-01-08 15:00:00,466.54,11.68,154.5,487.32,6.4,11.1,8.9,45.1,92.1,FCU-D-04,normal
R00255,BLD-D,科研实验楼D,lab,2026-01-08 18:00:00,404.46,11.25,134.09,431.88,7.2,11.5,5.8,51.8,95,FCU-D-04,normal
R00256,BLD-D,科研实验楼D,lab,2026-01-08 21:00:00,418.57,11.32,139.5,408.41,6.7,11.3,0.9,39.5,10.1,FCU-D-04,normal
R00257,BLD-A,综合教学楼A,teaching,2026-01-09 00:00:00,271.46,9.78,90.69,279.19,6.9,11.4,0.6,44.2,1.8,AHU-A-01,normal
R00258,BLD-A,综合教学楼A,teaching,2026-01-09 03:00:00,259.13,9.53,86.05,257.6,7.1,11.1,-0.1,42.9,1.6,AHU-A-01,normal
R00259,BLD-A,综合教学楼A,teaching,2026-01-09 06:00:00,254.42,9.35,83.72,250.41,7.4,12.6,1.6,42.8,24.9,AHU-A-01,normal
R00260,BLD-A,综合教学楼A,teaching,2026-01-09 09:00:00,393.34,9.87,118.74,301.16,7.4,11.1,4.4,50.6,24.6,AHU-A-01,abnormal
R00261,BLD-A,综合教学楼A,teaching,2026-01-09 12:00:00,307.42,10.09,102.09,327.06,6.3,12.6,7.7,49.5,35.4,AHU-A-01,normal
R00262,BLD-A,综合教学楼A,teaching,2026-01-09 15:00:00,324.35,10.34,108.34,328.06,7.4,12.7,7.7,53.4,35.8,AHU-A-01,normal
R00263,BLD-A,综合教学楼A,teaching,2026-01-09 18:00:00,269.13,9.89,89.84,257.39,7.5,11.4,6.5,38.7,42.6,AHU-A-01,normal
R00264,BLD-A,综合教学楼A,teaching,2026-01-09 21:00:00,249.71,9.54,82.94,263.54,6.7,11.3,2.7,42.8,3.8,AHU-A-01,normal
R00265,BLD-B,行政办公楼B,office,2026-01-09 00:00:00,220.09,7.49,71.84,208.22,7.1,12.4,-0.4,40.1,3.1,CH-B-02,normal
R00266,BLD-B,行政办公楼B,office,2026-01-09 03:00:00,239.58,7.78,78.96,252.43,7.2,11.9,-0.3,36.2,4.6,CH-B-02,normal
R00267,BLD-B,行政办公楼B,office,2026-01-09 06:00:00,256.19,7.85,84.32,249.26,6.4,11.4,0.0,36.6,21.3,CH-B-02,normal
R00268,BLD-B,行政办公楼B,office,2026-01-09 09:00:00,299.49,8.23,98.7,308.31,6.0,12.1,3.9,50.1,28.0,CH-B-02,normal
R00269,BLD-B,行政办公楼B,office,2026-01-09 12:00:00,254.78,7.87,83.02,248.24,6.8,12.6,8.0,41.3,33.3,CH-B-02,normal
R00270,BLD-B,行政办公楼B,office,2026-01-09 15:00:00,260.49,8.0,85.25,250.97,6.9,11.3,9.0,41.9,44.0,CH-B-02,normal
R00271,BLD-B,行政办公楼B,office,2026-01-09 18:00:00,222.74,7.6,72.7,217.7,6.8,11.8,4.6,47.7,46.5,CH-B-02,normal
R00272,BLD-B,行政办公楼B,office,2026-01-09 21:00:00,230.4,7.73,75.83,237.88,7.3,11.1,1.6,38.2,3.1,CH-B-02,normal
R00273,BLD-C,图书信息楼C,library,2026-01-09 00:00:00,339.66,8.9,109.14,310.61,6.8,11.9,0.4,35.4,7.4,CT-C-03,normal
R00274,BLD-C,图书信息楼C,library,2026-01-09 03:00:00,316.34,8.59,100.73,288.98,6.3,12.0,-0.3,38.4,7.2,CT-C-03,normal
R00275,BLD-C,图书信息楼C,library,2026-01-09 06:00:00,361.18,8.93,115.71,351.24,6.7,11.0,0.0,45.3,41.4,CT-C-03,normal
R00276,BLD-C,图书信息楼C,library,2026-01-09 09:00:00,431.94,9.48,139.01,439.66,7.1,12.0,4.4,47.2,48.5,CT-C-03,normal
R00277,BLD-C,图书信息楼C,library,2026-01-09 12:00:00,392.7,9.21,125.47,403.07,6.1,12.7,6.4,39.4,64.4,CT-C-03,normal
R00278,BLD-C,图书信息楼C,library,2026-01-09 15:00:00,390.52,9.24,124.9,403.55,7.0,11.7,7.4,49.9,69.2,CT-C-03,normal
R00279,BLD-C,图书信息楼C,library,2026-01-09 18:00:00,322.24,8.86,103.02,306.77,7.0,12.2,6.7,50.9,79.0,CT-C-03,normal
R00280,BLD-C,图书信息楼C,library,2026-01-09 21:00:00,331.74,8.88,106.52,324.41,6.8,12.3,1.6,40.0,5.9,CT-C-03,normal
R00281,BLD-D,科研实验楼D,lab,2026-01-09 00:00:00,382.72,10.81,126.04,391.09,6.8,11.9,-0.2,35,9.4,FCU-D-04,normal
R00282,BLD-D,科研实验楼D,lab,2026-01-09 03:00:00,394.52,10.99,130.5,419.38,7.1,11.1,0.3,39.1,9.3,FCU-D-04,normal
R00283,BLD-D,科研实验楼D,lab,2026-01-09 06:00:00,552.22,11.28,167.45,388.35,6.3,11.1,1.7,45.9,62.9,FCU-D-04,abnormal
R00284,BLD-D,科研实验楼D,lab,2026-01-09 09:00:00,527.25,11.89,175.41,549.2,6.6,11.3,3.4,46.2,58.8,FCU-D-04,normal
R00285,BLD-D,科研实验楼D,lab,2026-01-09 12:00:00,520.64,12.09,173.9,511.52,7.2,12.3,6.8,39.6,75.7,FCU-D-04,normal
R00286,BLD-D,科研实验楼D,lab,2026-01-09 15:00:00,491.94,11.89,163.66,482.26,6.2,12.2,8.1,49.1,82.1,FCU-D-04,normal
R00287,BLD-D,科研实验楼D,lab,2026-01-09 18:00:00,405.67,11.2,134.31,428.37,7.4,12.1,4.8,38.2,95,FCU-D-04,normal
R00288,BLD-D,科研实验楼D,lab,2026-01-09 21:00:00,403.56,11.16,134.04,415.79,7.2,11.5,1.3,48.5,12.3,FCU-D-04,normal
R00289,BLD-A,综合教学楼A,teaching,2026-01-10 00:00:00,214.09,8.99,70.64,213.25,7.3,11.5,0.4,39.6,2.0,AHU-A-01,normal
R00290,BLD-A,综合教学楼A,teaching,2026-01-10 03:00:00,236.37,9.37,78.82,254.32,6.8,11.2,0.1,46.9,1.7,AHU-A-01,normal
R00291,BLD-A,综合教学楼A,teaching,2026-01-10 06:00:00,234.29,9.16,77.38,245.74,6.1,12.3,0.5,43.4,14.4,AHU-A-01,normal
R00292,BLD-A,综合教学楼A,teaching,2026-01-10 09:00:00,275.6,9.58,91.12,290.41,6.3,12.3,3.8,46.1,15.8,AHU-A-01,normal
R00293,BLD-A,综合教学楼A,teaching,2026-01-10 12:00:00,269.8,9.76,89.63,265.3,7.4,10.9,8.1,46.4,20.2,AHU-A-01,normal
R00294,BLD-A,综合教学楼A,teaching,2026-01-10 15:00:00,278.79,10.01,93.18,281.5,6.4,12.0,9.6,42.4,23.9,AHU-A-01,normal
R00295,BLD-A,综合教学楼A,teaching,2026-01-10 18:00:00,243.76,9.58,81.41,242.6,6.8,11.6,4.9,45.2,25.8,AHU-A-01,normal
R00296,BLD-A,综合教学楼A,teaching,2026-01-10 21:00:00,224.04,9.2,74.38,240.4,6.7,12.5,1.0,41.7,1.0,AHU-A-01,normal
R00297,BLD-B,行政办公楼B,office,2026-01-10 00:00:00,194.38,7.33,63.68,185.49,6.2,11.4,1.6,40.9,2.3,CH-B-02,normal
R00298,BLD-B,行政办公楼B,office,2026-01-10 03:00:00,203.11,7.43,66.76,197.52,6.6,12.5,0.6,40.3,1.7,CH-B-02,normal
R00299,BLD-B,行政办公楼B,office,2026-01-10 06:00:00,221.62,7.58,72.93,230.83,7.4,12.1,1.1,44.4,12.9,CH-B-02,normal
R00300,BLD-B,行政办公楼B,office,2026-01-10 09:00:00,239.68,7.66,78.25,244.32,6.7,12.6,4.6,48.3,15.5,CH-B-02,normal
R00301,BLD-B,行政办公楼B,office,2026-01-10 12:00:00,245.3,7.89,80.71,256.3,7.4,12.2,7.7,40.2,17.9,CH-B-02,normal
R00302,BLD-B,行政办公楼B,office,2026-01-10 15:00:00,231.95,7.78,76.04,237.01,6.0,11.9,9.2,52.2,21.9,CH-B-02,normal
R00303,BLD-B,行政办公楼B,office,2026-01-10 18:00:00,207.69,7.57,68.31,206.49,6.7,10.9,5.3,47.0,27.0,CH-B-02,normal
R00304,BLD-B,行政办公楼B,office,2026-01-10 21:00:00,183.89,7.16,59.86,193.38,6.0,12.4,1.7,42.6,1.8,CH-B-02,normal
R00305,BLD-C,图书信息楼C,library,2026-01-10 00:00:00,334.87,8.89,107.77,308.26,6.2,11.3,1.0,47.4,5.1,CT-C-03,normal
R00306,BLD-C,图书信息楼C,library,2026-01-10 03:00:00,341.76,8.89,110.0,327.43,6.6,12.0,-0.4,37.5,6.1,CT-C-03,normal
R00307,BLD-C,图书信息楼C,library,2026-01-10 06:00:00,420.94,8.7,122.68,311.5,7.3,12.3,2.3,45.2,42.0,CT-C-03,abnormal
R00308,BLD-C,图书信息楼C,library,2026-01-10 09:00:00,402.94,9.15,128.81,363.77,6.3,11.8,3.6,44.3,39.5,CT-C-03,normal
R00309,BLD-C,图书信息楼C,library,2026-01-10 12:00:00,403.68,9.39,129.87,371.43,6.8,11.0,7.4,47.1,56.3,CT-C-03,normal
R00310,BLD-C,图书信息楼C,library,2026-01-10 15:00:00,405.27,9.44,130.54,370.67,6.1,12.7,7.9,52.0,58.8,CT-C-03,normal
R00311,BLD-C,图书信息楼C,library,2026-01-10 18:00:00,325.14,8.89,104.25,307.76,7.4,12.0,6.5,39.0,71.4,CT-C-03,normal
R00312,BLD-C,图书信息楼C,library,2026-01-10 21:00:00,325.09,8.84,104.47,301.74,6.4,12.5,2.2,41.1,5.0,CT-C-03,normal
R00313,BLD-D,科研实验楼D,lab,2026-01-10 00:00:00,432.78,11.45,144.62,416.32,7.5,12.3,0.3,38.9,11.5,FCU-D-04,normal
R00314,BLD-D,科研实验楼D,lab,2026-01-10 03:00:00,441.54,11.51,147.71,468.57,6.5,12.4,-0.4,35,10.1,FCU-D-04,normal
R00315,BLD-D,科研实验楼D,lab,2026-01-10 06:00:00,427.01,11.27,141.6,415.57,7.5,11.8,2.2,46.4,49.1,FCU-D-04,normal
R00316,BLD-D,科研实验楼D,lab,2026-01-10 09:00:00,546.65,12.15,182.78,566.17,6.1,12.1,4.2,43.0,69.1,FCU-D-04,normal
R00317,BLD-D,科研实验楼D,lab,2026-01-10 12:00:00,498.45,11.98,166.12,518.11,7.0,12.3,8.3,41.0,70.0,FCU-D-04,normal
R00318,BLD-D,科研实验楼D,lab,2026-01-10 15:00:00,585.74,11.52,176.66,430.67,6.4,11.2,8.1,39.7,81.9,FCU-D-04,abnormal
R00319,BLD-D,科研实验楼D,lab,2026-01-10 18:00:00,414.59,11.3,137.6,389.55,6.5,11.1,4.8,45.1,93.0,FCU-D-04,normal
R00320,BLD-D,科研实验楼D,lab,2026-01-10 21:00:00,390.88,11.04,129.46,386.17,6.1,12.6,1.8,40.7,9.4,FCU-D-04,normal
R00321,BLD-A,综合教学楼A,teaching,2026-01-11 00:00:00,237.05,9.47,79.24,236.14,6.2,11.5,1.6,43.1,1.1,AHU-A-01,normal
R00322,BLD-A,综合教学楼A,teaching,2026-01-11 03:00:00,213.32,8.94,70.28,212.47,6.1,11.4,-0.3,39.9,1.5,AHU-A-01,normal
R00323,BLD-A,综合教学楼A,teaching,2026-01-11 06:00:00,248.81,9.41,82.75,237.06,6.5,12.7,0.6,42.7,10.6,AHU-A-01,normal
R00324,BLD-A,综合教学楼A,teaching,2026-01-11 09:00:00,287.96,9.8,95.76,283.5,7.2,12.5,4.3,48.3,14.3,AHU-A-01,normal
R00325,BLD-A,综合教学楼A,teaching,2026-01-11 12:00:00,250.8,9.5,82.73,240.29,6.5,12.7,8.8,44.6,20.6,AHU-A-01,normal
R00326,BLD-A,综合教学楼A,teaching,2026-01-11 15:00:00,252.76,9.6,83.6,255.99,6.4,11.6,9.8,50.6,21.3,AHU-A-01,normal
R00327,BLD-A,综合教学楼A,teaching,2026-01-11 18:00:00,221.51,9.27,73.4,225.23,6.8,12.2,6.4,40.1,24.7,AHU-A-01,normal
R00328,BLD-A,综合教学楼A,teaching,2026-01-11 21:00:00,235.59,9.46,78.73,236.51,6.4,12.2,1.8,41.7,1.9,AHU-A-01,normal
R00329,BLD-B,行政办公楼B,office,2026-01-11 00:00:00,207.08,7.53,68.29,210.74,6.4,12.2,1.4,40.7,2.2,CH-B-02,normal
R00330,BLD-B,行政办公楼B,office,2026-01-11 03:00:00,210.33,7.53,69.35,209.54,6.6,11.9,0.2,35.2,2.9,CH-B-02,normal
R00331,BLD-B,行政办公楼B,office,2026-01-11 06:00:00,280.82,7.6,84.52,206.03,7.3,11.9,2.2,43.2,15.7,CH-B-02,abnormal
R00332,BLD-B,行政办公楼B,office,2026-01-11 09:00:00,235.29,7.62,76.7,227.72,7.0,11.0,5.0,48.3,18.1,CH-B-02,normal
R00333,BLD-B,行政办公楼B,office,2026-01-11 12:00:00,242.42,7.91,79.8,257.41,6.6,10.9,8.8,45.8,21.6,CH-B-02,normal
R00334,BLD-B,行政办公楼B,office,2026-01-11 15:00:00,239.3,7.83,78.57,240.55,6.7,11.6,8.1,46.9,23.8,CH-B-02,normal
R00335,BLD-B,行政办公楼B,office,2026-01-11 18:00:00,203.8,7.55,67.0,189.62,6.2,11.7,6.3,45.4,25.6,CH-B-02,normal
R00336,BLD-B,行政办公楼B,office,2026-01-11 21:00:00,184.0,7.21,60.01,177.09,6.7,11.3,2.8,49.1,1.7,CH-B-02,normal
R00337,BLD-C,图书信息楼C,library,2026-01-11 00:00:00,321.39,8.71,102.91,303.98,6.5,12.4,0.6,40.6,7.1,CT-C-03,normal
R00338,BLD-C,图书信息楼C,library,2026-01-11 03:00:00,347.53,8.91,111.91,323.32,7.5,11.4,-1.3,42.2,7.0,CT-C-03,normal
R00339,BLD-C,图书信息楼C,library,2026-01-11 06:00:00,334.3,8.66,106.47,310.61,6.6,11.3,0.4,42.1,43.4,CT-C-03,normal
R00340,BLD-C,图书信息楼C,library,2026-01-11 09:00:00,397.94,9.18,127.33,369.61,6.9,11.6,5.0,37.9,46.3,CT-C-03,normal
R00341,BLD-C,图书信息楼C,library,2026-01-11 12:00:00,366.88,9.05,116.94,332.84,6.2,12.6,8.2,50.3,55.7,CT-C-03,normal
R00342,BLD-C,图书信息楼C,library,2026-01-11 15:00:00,375.22,9.12,119.85,381.39,6.8,12.1,7.9,45.9,56.2,CT-C-03,normal
